[0m INFO ros.baxter_experimental.percieve_dynamics: OpenCV Perception for Moving Object Dynamics[0m
0, -nan
0.079522, -nan
0.120056, 1.64934
0.198214, 1.62316
0.240075, 1.62316
0.317204, 1.5708
0.361134, 1.62316
0.436196, 1.67552
0.48125, -nan
0.555235, 1.62316
0.606524, 1.64934
0.675686, 1.62316
0.759526, 1.62316
0.796824, 1.62316
0.878204, 1.64934
0.917938, 1.64934
0.997194, 1.67552
1.03964, 1.67552
1.1162, -nan
1.16014, 1.62316
1.23521, 1.59698
1.28027, 1.62316
1.3542, 1.5708
1.4055, 1.67552
1.4732, 1.85878
1.52451, 1.98968
1.59376, -nan
1.64348, -nan
1.6772, -nan
1.71381, -nan
1.76249, -nan
1.79621, -nan
1.83382, -nan
1.88168, -nan
1.9152, 1.25664
1.95493, 1.29591
2.00282, 1.35088
2.0342, 1.37445
2.07502, 1.28282
2.12281, -nan
2.15322, -nan
2.20448, -nan
2.27221, -nan
2.32347, -nan
2.39121, -nan
2.44245, 2.23838
2.5102, 1.84569
2.56151, 1.8326
2.62967, 1.78024
2.68047, 1.8326
2.7142, 1.8326
2.75082, 2.13367
2.79955, 2.27765
2.8332, -nan
2.87082, -nan
2.91865, -nan
2.95221, -nan
3.00346, -nan
3.03981, -nan
3.07118, -nan
3.12244, -nan
3.15996, 1.1781
3.19019, 1.27409
3.24146, 1.25664
3.28094, 1.20428
3.3092, -nan
3.36048, -nan
3.401, -nan
3.4282, -nan
3.47992, -nan
3.52101, -nan
3.54719, -nan
3.59817, -nan
3.64321, -nan
3.66665, 2.20959
3.71719, -nan
3.75118, 1.91114
3.78776, 1.8326
3.83619, 1.85878
3.87016, 1.88496
3.95565, 2.06298
3.9892, 2.25147
4.04046, -nan
4.07677, -nan
4.10819, -nan
4.15986, -nan
4.19678, -nan
4.22719, -nan
4.27843, -nan
4.31792, -nan
4.34619, 1.15192
4.39719, 1.1781
4.43802, 1.22173
4.46522, 1.1781
4.51616, 1.11701
4.55802, -nan
4.58417, -nan
4.63521, -nan
4.67948, -nan
4.75419, -nan
4.78819, -nan
4.87319, 2.27242
4.90719, 2.06822
4.99264, 1.91114
5.02618, 1.91114
5.07741, 1.9635
5.11377, 2.01586
5.14521, 2.17293
5.19618, 2.26456
5.23589, 2.43473
5.26415, -nan
5.31521, -nan
5.35601, -nan
5.38317, -nan
5.43418, -nan
5.476, -nan
5.55324, 1.0472
5.59822, 1.12574
5.67217, 1.09956
5.70619, 1.02102
5.79116, -nan
5.82516, -nan
5.91076, -nan
5.94419, -nan
5.99521, -nan
